,0,1,2,3
"[200.0, 120.0, 240.0, 160.0]",-9.21185816767548,-9.212164738497895,-9.214969213268553,-9.202299110964923
"[200.0, 80.0, 240.0, 120.0]",-9.212447895536089,-9.219663539367241,-9.219946073543689,-9.207037366238632
"[0.0, 40.0, 40.0, 80.0]",-6.390651653529282,-6.333016374092341,-6.594948291679166,-6.424549840440251
terminal,0.0,0.0,0.0,0.0
"[0.0, 80.0, 40.0, 120.0]",-6.136479322047252,-5.756465965325955,-6.513889041436316,-6.04482836082244
"[280.0, 0.0, 320.0, 40.0]",10.099727701176771,4.110273739743865,13.245229339999948,5.774123599008666
"[320.0, 0.0, 360.0, 40.0]",7.875475249907,15.828032599999947,7.8657169509065366,6.170266377309928
"[320.0, 40.0, 360.0, 80.0]",9.651677425037574,18.697813999999944,9.648263009114423,1.3734301047926376
"[280.0, 40.0, 320.0, 80.0]",-3.1439699889612642,-3.168742739267129,13.405297685087456,-3.26458093354402
"[280.0, 80.0, 320.0, 120.0]",-2.9604522058051868,1.7676288540367588,15.52273563909894,2.5410234932983804
"[320.0, 80.0, 360.0, 120.0]",12.756338073692563,21.886459999999946,7.806608016535066,8.290973431325531
"[320.0, 120.0, 360.0, 160.0]",16.48716155423596,25.429399999999948,18.064959185872063,8.034325717348175
"[320.0, 160.0, 360.0, 200.0]",17.78623406448371,29.36599999999995,21.79962741865249,2.5848009221265986
"[320.0, 200.0, 360.0, 240.0]",11.071294021169717,33.73999999999995,25.04915549552261,2.2078994458439545
"[320.0, 240.0, 360.0, 280.0]",23.94538734897588,38.59999999999996,23.720691578592557,11.738428038318792
"[320.0, 280.0, 360.0, 320.0]",19.729046108159253,43.99999999999997,18.734381538290517,8.929491296839087
"[280.0, 280.0, 320.0, 320.0]",-0.2,-0.2,26.45331317711008,-0.36000000000000004
"[280.0, 240.0, 320.0, 280.0]",-0.7548717601280001,-0.534944,26.498813950307156,-0.8151392000000001
"[280.0, 320.0, 320.0, 360.0]",-0.2,3.5757965418496007,43.9971318902317,6.503489937959962
"[240.0, 280.0, 280.0, 320.0]",-0.396,-0.5528,-0.396,-0.396
"[240.0, 320.0, 280.0, 360.0]",-0.396,6.328863176070425,38.57380144716244,1.2513830378428454
"[200.0, 320.0, 240.0, 360.0]",-0.823664,2.9085782657646795,33.59899794875496,4.1633869318574055
"[200.0, 280.0, 240.0, 320.0]",-18.0,-0.616304,-0.42479999999999996,-0.396
"[320.0, 320.0, 360.0, 360.0]",49.999999999999986,39.51424,46.564026163200005,39.51424
"[0.0, 120.0, 40.0, 160.0]",-5.65960648250012,-4.865652887740264,-5.705163488510334,-5.6751561016651255
"[0.0, 160.0, 40.0, 200.0]",-5.3247690943828,-3.4933460754692556,-6.641248134873618,-5.282080685993978
"[280.0, 120.0, 320.0, 160.0]",-2.143676115722359,-2.1084574470832242,18.673024391323093,-2.1383401072365222
"[280.0, 160.0, 320.0, 200.0]",-1.5601450140827466,-1.61270690531328,14.61299720760578,-1.6312698595016193
"[280.0, 200.0, 320.0, 240.0]",-1.16142134507264,-0.8614644963885056,14.837572913187941,-1.2609568294400002
"[240.0, 240.0, 280.0, 280.0]",-0.58808,-0.58808,-0.36343646438850563,-10.0
"[0.0, 200.0, 40.0, 240.0]",-4.8682826697922,-1.3787357730034404,-4.973975799496463,-4.850170686955641
"[0.0, 240.0, 40.0, 280.0]",-4.40430520030215,1.557360651055348,-5.049791482359784,-4.449861423532632
"[0.0, 280.0, 40.0, 320.0]",-3.8741681343945613,5.396788545494172,-3.8421966349092154,-2.8715013138612075
"[0.0, 320.0, 40.0, 360.0]",-2.9959045934606783,-3.2940736078830444,9.937482505123375,-3.0898843563337546
"[40.0, 320.0, 80.0, 360.0]",-2.9067823381935405,-2.7162345693300676,14.836974801964688,0.8782989171598254
"[80.0, 320.0, 120.0, 360.0]",0.2932458066201531,-2.238459954308659,19.688404991778082,-2.344391227785627
"[120.0, 320.0, 160.0, 360.0]",0.114563845275647,-1.5462716128129839,24.34478085443667,-1.723353859716701
"[160.0, 320.0, 200.0, 360.0]",4.02439997846176,7.729424605892405,28.914427055345705,5.118007304159294
